ID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,dGoffset (kcal/mol),uncertainty (kcal/mol)
mobley_1017962,1.7815916251980828,-9.059647026350836,3.780118683570448,-1.0568083083939606,-1.5289742730029472,1.154160890968501,2.3611534883622496,-2.700137686357181,-5.169280862590701,-2.5585826409441657,-2.035967939449153,-0.45476859136515996,-0.3916097080192943,-3.0643344531678567,-3.3112772472376877,1.0211514959696577,0.6056065233993781,-0.8379324590022621,0.3463137701572457,1.9082357572706723,-0.057604417232511376,-0.7840837119182144,1.1125437121650985,-0.07105014556937872,0.5183281666079801,0.8545155795626961,-0.5245888534962435,-0.9399766976727606,-1.0525209547361132,-0.4531968620750232,1.2628763545382504,0.4779754375355944,0.15607191542084814,-1.1019628774014572,-0.4330172709369349,1.1811118929693518,0.05791752669183271,0.9058720299042544,0.18107037305771626,0.2303941796999929,-0.2157101065982914,0.13026596742105467,-0.10227788356438992,0.26545120308925463,-1.3934520141969036,-0.8744518543840808,0.8197515235904205,-0.2379915931487764,-1.2252251990401926,0.5573619009867661,0.04140976798086175,-0.011524083438239371,-0.4238758909985717,-0.8185094922524052,-0.2070956098043423,-0.361797244866219,0.5153703501621287,-0.6067945697315246,-0.1604517141832012,-1.3263327860888574,-0.37340685514806143,-0.12273391772199192,1.4617589002207767,0.5923199883766863,-0.7660390119604878,0.1502400949633314,-0.5027998400387126,-0.3949692196445411,-0.5013731834254267,-1.072275856434317,-0.4397493533691684,0.6349731864208276,-0.19400259058603686,0.9354402991598084,0.10258603044600777,0.7814964941511479,-0.6899358710622128,0.3180590566222929,0.2762713656371205,0.0954614650438584,-0.059143699457561365,-0.036664320758841976,-0.5835316693594439,-0.044410913705692584,0.0675870653354662,-0.08095860656751654,0.6173485755060361,0.9047668146614706,-0.12463967048316366,0.7360625496213656,0.044055508018328006,0.7742367267159966,1.0604303748200157,-0.10896283812453963,0.659949500814338,0.9184959114572879,-1.0350861450855913,-0.32881080132577306,0.6854003409172031,-0.7675421128432557,0.03962624067648966,0.06123103552172676,0.1769097824722209,0.4486596996516436,-0.4819188341091576,-0.730969820753494,1.4334220783892595,-0.8717995857854419,-0.046022623652669535,0.14607824060625507,-0.9857287021963168,0.8099999999999996,0.6007495318350236
mobley_1019269,-15.261008271557696,-4.347182824869734,1.3792460599258975,0.6457081331837871,1.531135265188083,0.8562678583432747,2.825631389285515,1.28368408648361,-3.1422665483957033,-1.3662304876465567,2.638648582799275,1.6675328521693562,0.2751384761088462,-1.6650026202715913,1.6885166625992678,-1.6605000380353312,0.9176171698485184,-0.031129465282756563,0.3781160659805565,-0.058226543280527024,0.3227992930156288,-0.2152579103135315,-1.1630023234002471,-0.2034955946041468,-0.5896988254341492,1.4543452426698271,-0.4706817884532324,0.19663694767890136,-0.2078661984687674,1.292702112277679,0.27553227508404343,1.7871013383964585,0.14291074023706707,-0.555528834786971,-0.3011498067524076,-0.8410140975089917,0.7999240676369105,-0.8242171492928568,-0.32695086644082216,0.539693206955144,0.27439838791637217,-0.2762433009222561,-0.05397777660854198,-0.05995854971943272,-0.28430997895343746,0.15198295653320176,0.8882594321387796,-1.7921434419318498,-0.9105983545374564,0.2624635974160687,0.3354899598312837,0.08705599432558438,-0.5130845931203483,-0.4687642305899342,-0.7916174755219488,0.10836981538920018,-0.13884249663046808,1.5845624160133505,0.0011193831336111756,-0.1567551393093392,-0.15642217533481356,0.07960293210603074,0.18368586734757528,-0.05554481419037745,-0.516508716450248,-0.6155020541841226,0.2885631706162869,0.3060613086744774,-0.41387470273331184,-0.1123248544404152,0.02152131026032575,-0.4645087214359442,0.3105365623470713,-1.3868706478887274,0.3836056022647833,0.05211896664045618,1.1336544939103594,-1.3162500720977122,-0.04188825076977616,0.4674562118941627,-0.43437723807752027,-1.3393441677629183,0.4876230514729439,-0.03744845936404725,-0.3263229329742409,0.34269749837318536,0.7251301294642901,0.4219565960902846,0.9021056961933384,0.038790014367113865,0.5618547153248428,0.5024140593053561,-0.745870786555303,-0.7724634894110909,0.16162763986985185,-0.08506442874985072,-0.1825827692600346,0.2922086841310087,-0.2677462516808261,0.4466784198827173,0.06372653563492095,0.9021581155009232,0.6505246193902645,-0.06503976978067327,-0.539432930514845,0.3678403360990251,0.3311236395849912,0.0037558676530445,-0.43250545611564817,-0.34037154421332777,0.02157707262438416,-1.4899999999999998,0.6007495318350236
mobley_1034539,36.29615308304921,18.307946983793077,-16.146555915815902,9.478136877609737,5.356792151031975,-1.5516786909772802,8.356573128550835,-6.716154087421702,-1.9475124470507323,7.365366828410487,-1.9195113110295428,4.9999423753581045,-5.3591290380565395,-5.810787376188201,-3.980077280828628,-3.61506719236284,-1.0572638798679197,-4.255844109734279,3.8014356337422837,0.9578299180496332,2.2864794977862317,-0.4053332219248145,-4.137956911412745,0.9027973994540288,-0.7750405075728184,0.6088358612206011,-0.014335954156766603,1.5994471087489208,-1.470053974623745,1.5348462328375083,2.9845617377485465,-1.7538929987288059,-0.6059310650701191,1.1439976452841307,-0.4468198141189389,0.8505236437907777,3.1955642712534553,0.27980590600183386,0.9714233488031808,-0.6140251114143831,-2.4365935507628462,0.4792869465603956,1.3559529419260439,-0.3955188223735048,2.39853752874504,-0.2650288644218604,0.22305503656977785,0.21152986195347132,0.28380273152700114,0.047441776633223375,2.3003031877194307,0.3471890373051818,-1.1440589009524045,-0.8946838318278973,-0.9407049917606762,0.4913860900664517,0.8131794900033589,2.9264354688230267,0.24786316414489198,-2.826434479798706,-0.8992516047110404,-0.2644765300143752,-0.7919649986961025,1.231575895078452,-0.28713975163665445,1.1723706882825258,-1.454620062375896,-0.5866042469161379,2.7205256639613267,0.6795787468450796,-0.03211753183517544,-0.5204936743698989,1.0020915749943595,0.6760085576938707,-0.4119944206184247,0.1145880458493594,0.10602739389910684,-0.12283640485693165,0.580474939750207,0.07268679532162357,1.111889786315412,0.7709479090243844,0.7901131314892457,0.7633499003697799,-0.2714709402680695,0.8809024616834775,-2.2596104214233685,0.592980773114915,0.1697377799051458,-0.3770328362454127,0.44548620068432304,-1.311376523393991,1.7190626479279092,0.5766601688001346,-1.3023856777248932,0.6872779447560384,0.2991076213823641,0.13206192302508268,0.9640232251861748,-1.8924105652950391,1.7264790461985031,1.2801134734256523,0.16882377840175775,0.7772159872341408,1.1354801131928791,0.7127773902000384,-0.4986934156755561,0.6914867157112321,-1.4524391147304183,0.0960429618316562,-1.6212139711693625,-1.96,0.1077032961426901
mobley_1036761,-7.287637333435423,-6.559313786131668,-4.371575598709894,-0.002275008168648964,1.7948602152901607,5.108000322432296,0.5325376203641571,-1.4653775362358796,-2.0299657368846526,-1.7913839384699657,1.963323647675916,1.6618308993287467,-1.0221820082774795,2.8435822841569816,5.896382000361013,0.5098731037428114,1.0907651925013329,1.5123895336431292,2.6271987337223206,0.18047490271808053,1.68181058501458,1.6408582875225282,-0.9379463001027076,-0.3693578052838078,-1.6665954581667912,-1.1075373232962773,0.9846669613886022,0.5662097675481218,-3.3216056679687114,-2.4180716138864384,-2.618997857129528,2.467605052827391,2.3520657070547744,2.9302359306579815,-0.2414796702352254,2.1821187026807736,0.003633593417495389,1.1342915701937004,-0.3454838781921639,2.268752029597485,-1.4862317085203218,0.08339206227210061,-0.6486059838375208,0.27389662288139416,1.6447754927932752,0.33925009438987724,-0.06920345594291713,0.7532041323070213,0.8336586286794779,-0.3564232497485608,-0.9150211137737292,-0.3696522643062896,-2.618364703357397,0.3262321995934278,-0.31869602231525185,0.10026101805670383,-0.9411153187755734,-1.5350800588465838,-1.019563034159252,1.3003602919102482,-0.1875077214233,0.051725025823027834,2.4005806421601865,1.3220334253340538,2.291326224636633,1.5861159488554102,-1.0344644375260006,-0.8600042576062329,0.11319610707902478,1.4986254727344346,0.07138232517850653,-0.6786501306758892,0.15629928915423244,0.7289416000648066,0.5132018718070874,0.6092447355766291,0.7237151865023338,2.530794937592144,0.7459747659317152,0.9172691176866252,-1.1109007649027005,-1.514611215980889,-0.30209989295260925,-0.016905383920836542,-1.0226358346108329,-1.1778780774238244,0.8327580028942404,-0.11620659875682365,-1.192458543800021,0.007520153751544605,-1.1297358416951957,-0.9206812001103578,0.4030014652921176,-0.6410869682262461,-0.5752646430240418,2.89479727481614,-3.0207834629487698,-1.9546811735160607,-0.3295846147141661,-1.5504320715975624,0.5397235415614255,-0.4702664857397729,0.6447288490453567,0.14138369086015942,2.021006605648976,0.2512823492989873,-0.18617703259527973,0.21635976106521426,-2.022736359056064,-0.8026924920839733,-0.2273394185187892,-0.6399999999999997,0.6007495318350236
mobley_1046331,0.013095560875074729,5.16006005577932,-0.5531079144954761,-8.82810021727328,-1.2719337788065794,-2.744112089027735,1.4568181380238692,0.5730247414846519,-3.0044206437853327,-1.923494572880778,2.297668422326029,-1.5277612084806491,0.9323227769023821,-1.1243388595335693,-1.8784361262420664,1.0857227309336899,0.2246805645969891,-0.03888487993670753,-1.4510817163262106,2.0240621107136114,0.1037816771690668,1.1383680238425575,0.8012702206010908,0.16798068645456304,-1.4911667426141442,-0.2951682214443669,-1.1937362771056632,-0.8873350877670271,0.3690858134265912,-0.6149419938937888,-0.19538390254075547,0.16020281514368134,-0.9573333547313964,-2.579258305158019,-1.2996363793932832,-1.6565926992745463,-0.8026723311376012,0.4547115676931213,2.7639843410440275,1.6466728890438915,-1.1570539068786498,1.2637714528752042,-0.060507376764659726,-0.4409472486047323,0.7678714526936754,0.4574601125424761,-0.10787514473901423,-0.01631569596524521,1.1505841090558984,-0.6300847232228991,0.7977973823712871,1.3302964537492483,0.4120014437923696,-1.001472978940393,-1.333201365544035,-0.6400784263706208,-1.4096092966714535,-0.9721594283987748,0.8552724753605024,-0.2595479042681861,0.2635658993019537,0.6826845951436395,0.18172230898063074,-0.5925318882080414,-2.0233619619864966,0.9062773560259714,1.3469842619848438,-0.27817924341702005,1.6796070327871622,-0.2998792085082585,0.3553549802555231,0.7564234841975125,-0.1424283903002599,0.8767246589315344,1.4215021260790195,-1.3740784969839268,0.36849951163331857,0.15833073061209846,0.0030465932174630755,-0.11517274163236105,-0.4082590101933804,0.6400591872943008,-0.08170371041722857,-1.2734815410336566,0.003868920972685453,0.25922929268878625,-0.5170911105797732,-1.0162814694502622,0.7323902410067036,-0.29492251090428456,1.0990032704759158,0.8976169161101167,-0.35469102236356365,0.16697820178011935,0.12215242937231292,-0.9708849498119094,-1.0904026805566875,0.9519516793049302,-0.34618704365661,-0.2507097759426828,0.3310498095397141,-0.5434858775575646,-0.8231913422699421,0.2777801542836131,1.1777607700245056,-0.455553466319689,0.14981216757038146,-0.9920734795650192,-0.4486848431212795,-0.19522904327614815,0.61609312894141,1.6200000000000006,0.6007495318350236
mobley_1075836,-10.545996870790047,-0.9292892477275694,7.656481988479701,-3.4847578272735698,-4.51046059881043,-0.4605238087895245,2.7714100429420814,1.1296219101047742,-1.4275266493012797,1.3814993981883128,-2.2691769331921443,-2.85726361119594,0.8767820880802673,-4.432111755963022,-2.40074868888588,1.3588724666141523,0.3788515734381036,-1.0715425000624708,0.3386265741817944,1.950912892623788,0.5520079107689383,-0.11782101792652175,-0.03893407002212813,0.4374792802563157,0.7512955703751103,0.7009859238034718,0.20178259582830751,-0.8729170067177966,-0.9650753223893253,-0.17426783381510244,0.6128190167421135,0.047980874349155114,0.4965446023721803,-0.8587142082210233,0.1888194560294013,0.9611029530724318,1.4914277696981957,-0.5718994381401655,0.2397051741585204,-0.1238154620969294,0.07781257984005946,-0.985519245720412,-0.956372456161904,-0.9207467686441632,-0.6826602821611626,-0.8776771919593527,0.8665996354739592,-1.117268295701572,-0.8946818422670292,-0.08104712406485756,-0.6596875345685513,0.08352717444920084,-0.07712019013834216,-0.34263573274371856,-1.2472304376961014,-0.07918179618979776,-0.0602400393455049,0.233047514831486,0.5433269136933261,-0.52294962861482,-0.1262436291162558,-0.9611212161742116,0.020206964521668737,1.5077083933072848,-0.6506741149233815,0.4007037223375751,-0.6427419638304179,0.593312921950727,0.0501094511074384,0.1756297791548417,-0.16789819771933964,-0.6084796980526753,-0.9825430909395384,0.5218832562031688,0.4456025831159524,-0.2463671640414078,-1.115390599167612,1.193598091119415,-0.0007042931413621286,-0.2588728571810204,0.6561869336021114,-0.8382660479414046,-0.2025905350139752,0.08182203080207552,-0.5257800589655928,-0.019134628355147492,1.1798807945350267,0.3646667854880921,0.06364735078532285,-0.1775744204578338,0.9000465713265038,-0.2522656689071843,0.2722561996466017,0.3321569137099404,-0.453866184867972,0.6176567404309874,0.15804050732438746,-0.3058087403850501,-0.2381638314446138,-0.1614270768613358,-0.6544956109425204,0.2696792628329139,0.11568675116183548,0.5218364534051935,-0.12542711077794366,-0.7978045862191229,0.8266035830483713,-0.9968775936284632,0.73045347005496,-0.10462212520939003,-0.21557610431125004,0.7199999999999998,0.6007495318350236
mobley_1079207,-4.031901515787411,10.487883657072393,-7.085173677426858,-2.250413996849396,1.8293341943057504,-2.550898542762583,-3.685914065372552,-1.7132239084838403,-0.1871193836143259,1.4809270672334722,0.6709502314318069,0.04611680049677884,-3.5485286486967045,-2.7034320282690256,-1.6748724342773231,0.7784133932824449,-0.13370918919133035,0.4611870359591355,-1.6419916962854992,0.6197964499615386,0.18103954521896565,0.9080453552529499,-0.38121475931335536,-1.5036623857331686,-2.1357498274009634,0.4719173408017411,-0.19324168773073924,-0.10817007186864447,-1.8344682745467007,-0.016455875385989333,0.43720387535035105,0.07075989509902905,-3.694719251167897,-0.3747363396386192,-0.13566049252862258,-1.228442607045822,-0.8730880760167726,-0.16781233946220722,-0.6249973124795922,0.520644593162736,0.5758214202227352,0.2729602526549848,0.2503251115273688,0.22220201883311405,0.030107623177317893,0.4353910488954467,-0.4655738040735987,2.36574814684056,1.3757174090533804,-1.308799411307865,0.0855821836582345,-0.18111849472086886,0.453966479019429,-0.8366398988317336,-0.8927524510642765,1.522654658818491,-0.2273877580173089,0.4659102734642348,0.5259819200527147,0.8341447426277199,-0.08438675575133442,-0.7050703311817937,1.1552747772824656,-0.28340173519507056,0.06280739405672994,1.2790677248717683,-0.8489336059507098,-0.2940689101762609,0.20398340697707854,1.2788206542713172,0.1707399130161788,0.05593334882223075,-0.0623004378651366,0.4332788488927416,0.16418799522402286,-0.09797402469998404,0.03124649737355866,-0.08798237004443248,0.2529632240314812,0.3054837336666058,-0.9105740352789492,-0.5251622976046078,-0.8401259220114387,0.05245129747849471,-1.3078302936317614,0.9051767737456428,-0.1301347886961064,0.3220776681367531,0.1612264312891745,-0.677459067273975,-0.7312922110353522,0.8228551422041049,0.2840459640774993,-0.5369732026886926,0.1397411987863426,0.4215891640217995,1.4325771245671668,0.297659679142794,-0.1820490634545384,0.1747636503461985,-0.03054862381888657,0.19907340412723373,-0.46315307468784006,-0.055539239618746856,-1.09926610817879,0.23860928890219946,-0.012734885210347177,-0.23953592206624705,-0.5560156023014304,0.20747925303674855,-0.3701825426566966,-0.87,0.6007495318350236
mobley_1107178,-23.251629492491045,6.293297523930205,-5.194453745254488,18.212877976284027,5.106303887013816,-13.80373584031666,-9.867183273440213,0.6461806480150604,-1.342191292316259,-6.6161290051713735,-7.196138042347674,-4.41333167737132,7.45760064234907,0.4943193004358967,1.5353131175898584,-0.6197297924759213,4.470391828357678,0.076101352595507,1.337288614319447,-0.7830287975110138,0.7920800910829779,0.5334520836110754,-3.418367356711277,3.901281270892247,3.1082601928545524,-0.05775675859024078,-1.189575078564716,4.924074455884614,-0.5827501300567027,-0.9984313140613004,0.1805505553179053,-2.8271774608491747,-0.13061748548295082,-1.2339787172367225,1.6550492848595906,-0.4790369419464376,1.0922597765139113,-0.5704079047061268,-0.3049943670968505,1.5256571301087525,-2.4153398817519354,0.5299282136360086,-0.4885487887743879,-2.565831242236332,-2.1856611691581502,2.9706993465881,-1.8560854982986688,2.493520543302417,-2.645044194752292,-0.5527561886995185,-0.13014954120030775,-0.4500626534118629,1.6544905061811241,0.1066083651900506,1.281967395470902,-0.5155269768304855,-0.608410962693964,-0.5041948623647958,-0.7622645260704958,0.8889312173296975,1.123010467257742,0.7603786556126032,1.5110434556719532,1.1822778214688467,0.14265349807357802,-0.4671080790554212,0.0012688949500059788,0.7358371952122577,-0.4392788791561432,-0.25868533532411514,-0.14045179073152242,-0.0007711223374119581,1.330407367855697,-0.7505355445979449,1.0019717129516887,1.235982863004444,-0.6870971714124523,-1.1625520319587015,0.1915794208152421,0.2734877537160472,-1.3585642021025348,0.19326449374040386,-0.3435785000823234,-0.6406271235555112,-0.2785100607824462,-0.4433256448234806,0.4943688268355878,-0.038962820745634015,-0.7531949602547026,-0.34982657112491217,0.5710896142687496,0.8727650182651917,-0.2453677514295124,0.7655787836208666,0.34199395373442604,0.11790787508937844,-0.4697403675532202,0.958354169003102,0.2268898430811695,0.13065550526576394,-0.6925442329713156,-1.7209499102687298,0.595299949866442,-0.33226778295699194,0.2936204627962791,-1.1220814777036814,0.7614296586988593,-0.35906406214037645,-0.7917636957666171,-0.2527830288610429,0.08540136531564982,-0.13,0.6003332407921453
mobley_1139153,-3.2397917074024565,-12.010861095238745,-4.146638081767157,4.447371864586828,-2.4633143427812336,10.097609769616136,-5.241007812951403,-4.991427440548313,9.110273505160682,6.238966110454339,-7.085320524524591,2.8466272404050166,1.7645715974891838,-0.2524318727137008,4.5480590320007215,2.3546542844200644,-0.17134584675987133,0.3431659896924856,1.0144200478081211,-3.953023252189445,1.062704449629854,-1.253438567155824,0.34696099786843154,1.1086149708242556,1.4205753382351325,1.4971901179050875,2.6903510584467027,2.0409953521424926,-0.019794397699018883,1.918831838122789,-0.007659032143337682,1.1998648337979485,-0.7833619176760949,-4.5697279647353914,-1.8980095818449465,-3.3367358981163653,-0.2339799950228236,-6.966039938776468,-2.1625768836120023,2.588670909461229,-3.1235768460527704,0.8030689541519034,2.623824784947169,1.855421949771591,1.6769790072470423,0.9689937239727592,1.8557846638950732,2.0182077784698937,0.461019079767024,-2.33267439133934,-1.7517253636587509,1.806681731563471,0.8705957450619769,-0.6268642581866928,0.7509388459023919,1.640354257659662,2.354116172470277,-0.7046392356043969,-2.09274329285986,1.2907917671155096,-2.161514231395632,-0.9965546042950464,0.7506020033555852,-2.8965060656266126,-0.6465565304292462,0.4884579616110456,1.5213952494201817,-0.21932920390724905,-0.498908377631044,0.902300920275136,-1.0036236623727124,2.563421454943589,-0.7511986677855308,0.4835014913127238,-1.1642583997110885,-3.053179084231593,0.8403183973735707,0.5422612696343853,1.1811624741047722,-0.4408405849646645,1.0669704265444369,1.2154537626533513,-0.01767923167411958,0.5742698223539193,0.5220115641144627,1.267937587748548,-0.5223389407429725,-0.11455106749150028,-0.12592197674877714,-1.2175914669228889,1.5258415023031948,0.9134121475381076,0.14909966920403528,-2.5720589824919755,-0.00609631035947375,-0.7227662700768126,0.0835458026289207,1.2745660273097217,-0.5997315661379715,-0.7872970517847419,1.2761511497500355,-0.7749037613712481,-0.29466203022820825,0.2017728347814232,-1.3215687612968052,1.0410400747370134,-0.6508555397140151,0.14652124041246353,1.1523605644554915,0.25600471626908344,1.2749010683460942,0.3500000000000001,0.6007495318350236
mobley_1144156,-15.687968174322794,-5.851755612748161,2.444294258944854,2.406997798380518,-0.9879932756276492,1.1005222692234045,5.4086769638875865,1.0850699868028089,0.3784691939409061,2.723993926005904,0.20651965788138815,-3.7881998419297824,-0.1220286707781575,1.2134825716773756,-1.2296717836625417,-0.3098466917286365,-0.2451123944367837,-0.2317808482724309,-0.4587319558925903,1.7352462710078165,-1.1487390925666363,0.7268537786961772,-0.9003429788053942,1.6874220274522873,-0.054276345531200317,0.3532363225256311,0.7230520566560376,-0.7249511729750002,1.0317045966256635,-0.5173783723147704,0.7117771403221553,1.8859269821188367,-1.026224078773376,-0.6009607884899575,1.1488069116479187,-0.3003566679568764,0.20762182715507085,1.0454758323103233,0.7241455922369092,0.8604468255822966,-0.6801122939736786,0.09749526829665874,-0.8840118379177608,0.1067857681330304,-0.4628824377416015,0.1210136230634563,-0.4102587573104765,-1.3476486594949886,0.18062862778993224,0.08050656074490617,0.5129649863960444,-0.7808947610168842,0.9231279201428128,0.526280638774375,-0.8566937609072823,1.3140071177181865,0.4256822759255266,1.6064924571650159,0.03914626888362715,-0.3344434149638984,-0.09062147878586277,0.6829873083309889,-0.6822755588173932,-0.4738933939472947,-0.4084864006726601,-0.35105202323382506,0.47855136457403996,1.0906450706593618,0.06852106908268453,-0.5326962032913765,0.7406637168811787,-0.1389263626476933,0.4454796096298887,-0.6763162043722118,-0.03275753862915033,-0.2297421979020875,0.025094335977385883,-0.9053839971569662,-0.3059350813975603,0.7585967904535957,0.23269376106066686,-0.18612024867568866,0.8567151092235159,-0.4905253974637167,0.6905323452144257,-1.4457965342862913,0.10187542699359477,0.8459637767871625,0.1718000287474942,-0.5028265457510396,0.1158054739992195,0.5692453848362956,-0.6795152083597853,-0.02768779100113616,0.5199919152485569,0.1081730268885957,0.3197304733435464,-0.4997055917742184,0.3698678186755159,0.3373962091850329,-0.04930042585977354,0.09185663431479968,-0.5363061011147439,-0.4333403772180331,-0.894091156270529,0.3187704743896108,-0.8832486893521484,-0.035219927120296216,-0.4779133956239626,-0.33257563438171595,-0.024174954012313118,-0.97,0.6003332407921453
